"","age_category","author","availability","core","id","in_degree","is_cited","is_citing","lb","out_degree","place","publ_country","publ_language","title","type_category","year","topicality_final","topicality","bridging_final","community_max"
"PUVE011140","2.0","Filiasi, Giacomo","11","True","29252","32","True","False","False","0","Padova","IT","ita","Memorie storiche de' Veneti primi e secondi di Jacopo Filiasi. Tomo 1.[-7","3.0","1811.0","0.09602534562211978","0.5870967741935483","-0.2080357142857141","0"
"RAV0002005","3.0","","120","True","12135","33","True","True","True","331","Milano","IT","ita","Architettura e utopia nella Venezia del Cinquecento : Venezia, Palazzo Ducale, luglio-ottobre 1980","3.0","1980.0","0.5078281384043466","0.9405204460966543","-1.2174185015727765","0"
"RAV0002951","3.0","Dorigo, Wladimiro","90","True","31810","24","True","False","False","0","Milano","IT","ita","Venezia origini : fondamenti, ipotesi, metodi","3.0","1983.0","0.3818466353677621","0.8888888888888888","-0.8446531038080334","0"
"RAV0006894","3.0","","54","True","27650","13","True","True","True","95","Venezia","IT","ita","Venezia e la difesa del Levante : da Lepanto a Candia 1570-1670","3.0","1986.0","0.29644268774703564","0.9782608695652174","-0.8794466403162056","1"
"RAV0014642","3.0","Romanelli, Giandomenico","58","True","12695","10","True","False","False","0","Venezia","IT","ita","Palazzo Grassi : storia, architettura, decorazioni dell'ultimo palazzo venezia no","3.0","1986.0","0.2857142857142857","1.0","-1.2857142857142858","0"
"RAV0023945","3.0","Zorzi, Marino","93","True","37113","32","True","True","True","190","Milano","IT","ita","La Libreria di San Marco : libri, lettori, società nella Venezia dei Dogi","3.0","1987.0","-0.12353801169590639","0.5986842105263158","-0.18944931773879148","0"
"RAV0024679","2.0","Fiocco, Giuseppe","29","True","20417","12","True","False","False","0","Verona","IT","ita","La pittura veneziana del Seicento e Settecento","3.0","1929.0","0.31818181818181823","1.0","-0.5590909090909091","0"
"RAV0024694","3.0","catalogo a cura di Elena Bassi ... [et al.","87","True","32788","10","True","True","True","268","Venezia","IT","ita","Venezia nell'età di Canova, 1780-1830 : Venezia, Ala Napoleonica Museo Correr, ottobre-dicembre 1978","3.0","1978.0","0.4","1.0","-1.525","0"
"RAV0037986","3.0","unter Mitarbeit von  Joachim Kramer und Urs Peschlow","19","True","28348","14","True","False","False","0","Wiesbaden","DE","ger","Corpus der Kapitelle der Kirche von San Marco zu Venedig","3.0","1981.0","0.3571428571428571","0.9821428571428571","-1.4285714285714286","0"
"RAV0039059","3.0","Wilk, Sarah Blake","14","True","37330","12","True","False","False","0","New York","US","eng","The sculpture of Tullio Lombardo : studies in sources and meaning","3.0","1978.0","0.6","1.0","-1.5333333333333332","0"
"RAV0039334","3.0","Nicol, Donald M","21","True","3258","20","True","True","True","161","Cambridge","GB","eng","Byzantium and Venice : a study in diplomatic and cultural relations","3.0","1988.0","0.32884097035040427","0.8571428571428571","-0.5499877481009557","2"
"RAV0040315","3.0","Cozzi, Gaetano","130","True","14626","12","True","False","False","0","Torino","IT","ita","Paolo Sarpi tra Venezia e l'Europa","3.0","1979.0","-0.10035842293906816","0.6774193548387096","-0.28733572281959374","1"
"RAV0046803","3.0","Longhi, Pietro","365","True","36473","11","True","False","False","0","Milano","IT","ita","L'opera completa di Pietro Longhi","1.0","1974.0","0.0","0.875","-0.10416666666666663","0"
"RAV0046843","3.0","Tiepolo, Giambattista","459","True","22138","13","True","False","False","0","Milano","IT","ita","L'opera completa di Giambattista Tiepolo","3.0","1968.0","0.2857142857142857","1.0","-1.8571428571428572","0"
"RAV0046866","3.0","Piazzetta, Giovanni Battista","232","True","19438","12","True","False","False","0","Milano","IT","ita","L'opera completa del Piazzetta","1.0","1982.0","0.17647058823529416","1.0","-0.7352941176470589","0"
"RAV0048534","3.0","Cozzi, Gaetano","140","True","21495","36","True","False","False","0","Torino","IT","ita","Repubblica di Venezia e Stati italiani : politica e giustizia dal secolo 16. al secolo 18","3.0","1982.0","0.29800542900979576","0.8918918918918919","-0.32296707187536877","1"
"RAV0050699","3.0","Arslan, Edoardo","83","True","2837","30","True","True","True","86","Milano","IT","ita","Venezia gotica : l'architettura civile gotica veneziana","3.0","1970.0","0.47780981633548547","0.9966777408637874","-0.9812417727073278","0"
"RAV0050980","3.0","Fondazione scientifica Querini Stampalia","79","True","36947","18","True","True","True","138","Vicenza","IT","ita","Catalogo della pinacoteca della Fondazione scientifica Querini Stampalia","2.0","1979.0","0.3542024013722127","0.9905660377358491","-0.7896655231560893","0"
"RAV0051690","3.0","a cura di Terisio Pignatti","59","True","4624","36","True","False","False","0","Milano","IT","ita","Le scuole di Venezia","3.0","1981.0","0.033333333333333326","0.8333333333333334","-0.35797213622291013","0"
"RAV0053746","3.0","Tafuri, Manfredo","30","True","16068","22","True","False","False","0","Padova","IT","ita","Jacopo Sansovino e l'architettura del '500 a Venezia","3.0","1972.0","0.07144052200100393","0.9784172661870504","-0.5934415258490882","0"
"RAV0054876","2.0","Bettini, Sergio","49","True","34375","12","True","False","False","0","Bergamo","IT","ita","Mosaici antichi di San Marco a Venezia","3.0","1944.0","-0.06974716652136015","0.9032258064516129","-0.1399302528334786","0"
"RAV0057800","3.0","Canova, Antonio","268","True","37178","11","True","False","False","0","Milano","IT","ita","L'opera completa del Canova","3.0","1976.0","0.125","1.0","-0.7430555555555556","0"
"RAV0075111","2.0","Angelini, Luigi","41","True","9896","10","True","False","False","0","Milano","IT","ita","Le opere in Venezia di Mauro Codussi","3.0","1945.0","0.6666666666666667","1.0","-1.3015873015873016","0"
"RAV0076196","3.0","Camerini, Paolo","63","True","21086","10","True","False","False","0","Firenze","IT","ita","Annali dei Giunti","2.0","","0.4","1.0","-1.9333333333333333","1"
"RAV0078893","3.0","Zorzi, Alvise","156","True","37565","25","True","False","False","0","Roma","IT","ita","Venezia austriaca : 1798-1866","3.0","1985.0","0.2187039764359352","0.7857142857142857","0.11045655375552288","0"
"RAV0078952","3.0","Zorzi, Alvise","26","True","12918","14","True","False","False","0","Vicenza","IT","ita","Venezia scomparsa","3.0","1972.0","0.4736842105263158","1.0","-1.2248803827751198","0"
"RAV0079698","3.0","Brusatin, Manlio","13","True","17278","13","True","False","False","0","Torino","IT","ita","Venezia nel Settecento : stato, architettura, territorio","3.0","1980.0","0.4117647058823529","1.0","-1.3411764705882352","0"
"RAV0081820","3.0","Barral i Altet, Xavier","13","True","24190","10","True","False","False","0","Paris","IT","ita","Les mosaiques de pavement medievales de Venise, Murano, Torcello","3.0","1985.0","0.0625","1.0","-0.6071428571428572","0"
"RAV0082666","3.0","Berengo, Marino","99","True","12619","13","True","False","False","0","Torino","IT","ita","Nobili e mercanti nella Lucca del Cinquecento","3.0","1965.0","0.6032608695652174","0.9782608695652174","-2.157608695652174","1"
"RAV0085562","3.0","Bouwsma, William J","123","True","25178","10","True","True","True","197","Bologna","IT","ita","Venezia e la difesa della liberta repubblicana : i valori del Rinascimento nell'eta della Controriforma","3.0","1977.0","0.0641025641025641","0.8333333333333334","-0.6923076923076923","1"
"RAV0092065","3.0","Caizzi, Bruno","124","True","2417","20","True","False","False","0","Milano","IT","ita","Industria e commercio della Repubblica veneta nel 18. secolo","3.0","1965.0","0.2792792792792793","0.9459459459459459","-0.8941441441441442","1"
"RAV0095868","3.0","Maranini, Giuseppe","136","True","14612","12","True","False","False","0","Firenze","IT","ita","La costituzione di Venezia","3.0","","-0.016470588235294126","0.8235294117647058","-0.40941176470588236","1"
"RAV0100275","3.0","a cura di Vittore Branca","118","True","33938","23","True","False","False","0","Firenze","IT","ita","Storia della civiltà veneziana","3.0","1979.0","-0.36571428571428577","0.5142857142857142","0.18999999999999995","1"
"RAV0120372","3.0","Haskell, Francis","69","True","5741","11","True","False","False","0","Firenze","IT","ita","Mecenati e pittori : studio sui rapporti tra arte e società italiana nell'età barocca","3.0","1985.0","0.5","1.0","-0.6111111111111112","0"
"RAV0125841","2.0","Pastorello, Ester","55","True","29063","18","True","False","False","0","Firenze","IT","ita","Tipografi, editori, librai a Venezia nel secolo 16","3.0","1924.0","-0.1352549889135255","0.6829268292682927","0.04490022172949004","1"
"RAV0129033","3.0","Favaro, Elena","40","True","4911","27","True","True","True","39","Firenze","IT","ita","L'Arte dei pittori in Venezia e i suoi statuti","3.0","1975.0","0.13749999999999996","0.95","-0.4900793650793651","0"
"RAV0139043","3.0","Istituzioni di Ricovero e di Educazione, Venezia","41","True","12756","15","True","False","False","0","Venezia","IT","ita","Arte e musica all'Ospedaletto : schede d'archivio sull'attivita musicale degli ospedali dei derelitti e dei mendicanti di Venezia (sec. 16.-18","2.0","1978.0","-0.06678592725104349","0.6511627906976745","-0.17650566487775798","1"
"RAV0148743","3.0","Carile, Antonio","80","True","30074","40","True","False","False","0","Bologna","IT","ita","Le origini di Venezia","3.0","","-0.14859625668449195","0.6286764705882353","-0.2122660427807488","2"
"RAV0149137","3.0","Pullan, Brian","228","True","17552","42","True","False","False","0","Roma","IT","ita","La politica sociale della Repubblica di Venezia, 1500-1620","3.0","1982.0","0.25454817511877004","0.9379652605459057","-0.7056248986869833","1"
"RAV0151276","2.0","compilata da letterati italiani di ogni provincia e pubblicata per cura del professore Emilio De Tipaldo","51","True","12853","17","True","False","False","0","Venezia","IT","ita","Biografia degli italiani illustri nelle scienze, lettere ed arti del secolo 18., e de' contemporanei","2.0","1834.0","-0.02382302892796373","0.4883720930232558","-0.1015314804310834","0"
"RAV0173007","3.0","Brunello, Franco","164","True","20744","21","True","True","True","154","Vicenza","IT","ita","Arti e mestieri a Venezia nel Medioevo e nel Rinascimento","3.0","1981.0","-0.45421184320266894","0.509090909090909","0.652210175145955","0"
"RAV0233192","2.0","Trincanato, Egle Renata","57","True","16576","41","True","True","True","46","Milano","IT","ita","Venezia minore","3.0","1948.0","0.43992496227723166","0.9929203539823008","-1.0815749765507117","0"
"RAV0237416","2.0","Mutinelli, Fabio","13","True","30087","16","True","False","False","0","Venezia","IT","ita","Annali delle province venete dall'anno 1801 al 1840","1.0","1843.0","-0.17586206896551726","0.7241379310344828","0.2978448275862069","0"
"RAV0312199","2.0","Pietrucci, Napoleone","24","True","9527","11","True","False","False","0","Padova","IT","ita","Biografia degli artisti padovani","2.0","1858.0","0.5","1.0","-1.025","0"
"RAV0334663","2.0","raccolte ed illustrate da Eugenio Alberi","5","True","8614","15","True","False","False","0","Firenze","IT","ita","Le relazioni degli ambasciatori veneti al Senato","1.0","1853.0","0.15000000000000002","0.9","-0.25535714285714295","1"
"RAV0779120","2.0","Zannandreis, Diego","30","True","19823","12","True","False","False","0","Verona","IT","ita","Le vite dei pittori scultori e architetti veronesi","3.0","1891.0","0.027027027027026973","1.0","-0.7162162162162162","0"
"RAV1130984","2.0","Marini, Ernesto","11","True","24820","11","True","False","False","0","Venezia","IT","ita","Venezia antica e moderna","3.0","1905.0","0.5369458128078819","0.9655172413793104","-1.6527093596059115","0"
"RAVE005968","1.0","Corner, Flaminio","17","True","11271","116","True","False","False","0","Venetiis","IT","lat","Ecclesiae Torcellanae antiquis monumentis nunc etiam primum editis illustratae. Authore Flaminio Cornelio senatore veneto. Pars prima [-tertia, & ultima","1.0","1749.0","0.16076238368908236","0.6431355565179732","-0.5202175345120424","0"
"RCA0330268","1.0","Vasari, Giorgio","2","True","28784","14","True","False","False","0","Firenze","IT","ita","Le vite de' più eccellenti pittori scultori e architettori","1.0","","0.3571428571428571","0.9821428571428571","-1.0208333333333333","0"
"RER0002566","3.0","Del Torre, Giuseppe","2","True","22592","12","True","False","False","0","Venezia","IT","ita","Il trevigiano nei secoli 15. e 16. : l'assetto amministrativo e il sistema fiscale","3.0","1990.0","0.42307692307692313","0.9230769230769231","-1.0705128205128207","1"
"RLZ0124177","3.0","Lane, Frederic Chapin","1","True","13533","10","True","False","False","0","Torino","IT","ita","Le navi di Venezia : fra i secoli XIII e XVI","3.0","1983.0","0.4","1.0","-1.725","2"
"RLZ0129025","2.0","Molmenti, Pompeo","2","True","16967","11","True","False","False","0","Bergamo","IT","ita","La Storia di Venezia nella vita privata : dalle origini alla caduta della repubblica","3.0","1925.0","0.2333333333333334","0.8333333333333334","-0.44999999999999996","1"
"RLZ0129026","2.0","Molmenti, Pompeo","1","True","3073","12","True","False","False","0","Bergamo","IT","ita","La Storia di Venezia nella vita privata : dalle origini alla caduta della repubblica","3.0","1926.0","0.20374220374220375","0.972972972972973","-1.2182952182952183","0"
"RLZ0179618","3.0","Tenenti, Alberto","3","True","27739","17","True","False","False","0","Bari","IT","ita","Venezia e i corsari 1580-1615","3.0","1961.0","0.33431085043988273","0.8181818181818182","-0.5542521994134898","1"
"RLZ0210468","3.0","Alverà Bortolotto, Angelica","7","True","30379","10","True","False","False","0","Firenze","IT","ita","Storia della ceramica a Venezia, dagli albori alla fine della Repubblica","3.0","1981.0","0.27083333333333337","0.9375","-0.8194444444444444","0"
"RLZE031915","1.0","Morosini, Andrea","0","True","15885","18","True","False","False","0","Venezia","IT","lat","Degl'istorici delle cose veneziane, i quali hanno scritto per pubblico decreto ..","1.0","1720.0","-0.06887755102040816","0.7346938775510204","-0.06760204081632659","1"
"RML0005938","2.0","Venezia","47","True","14563","10","True","False","False","0","Bologna","IT","ita","Verbali delle sedute della municipalità provvisoria di Venezia : 1797","1.0","1928.0","-0.11428571428571432","0.6","0.6428571428571428","1"
"RML0010966","2.0","Padova","29","True","13042","17","True","False","False","0","Venezia","IT","ita","Codice diplomatico padovano : dal secolo sesto a tutto l'undecimo","1.0","1877.0","0.3379676440849342","0.9891304347826086","-0.9120323559150658","2"
"RML0021012","2.0","Padova","30","True","31416","15","True","False","False","0","Venezia","IT","ita","Codice diplomatico padovano : dall'anno 1101 alla pace di Costanza, (25 giugno 1183","1.0","1879.0","0.2350746268656716","0.9850746268656716","-1.0351812366737738","2"
"RML0026277","3.0","Ducellier, Alain","12","True","32986","11","True","False","False","0","Thessaloniki","GR","fre","La facade maritime de l'Albanie au Moyen Age : Durazzo et Valona du 11. au 15. siecle","3.0","1981.0","0.2857142857142857","1.0","-0.8650793650793651","2"
