"","age_category","author","availability","core","id","in_degree","is_cited","is_citing","lb","out_degree","place","publ_country","publ_language","title","type_category","year","topicality_final","topicality","bridging_final","community_max"
"PUV0857032","3.0","Tramontin, Silvio","9","True","31102","12","True","False","False","0","Venezia","IT","ita","S. Maria Mater Domini : storia e arte","3.0","1962.0","0.0","0.5882352941176471","0.20588235294117652","architecture"
"PUV0888312","2.0","compilatore F. De Boni","14","True","20103","13","True","False","False","0","Venezia","IT","ita","Biografia degli artisti : volume unico","2.0","1840.0","-0.1032608695652174","0.875","0.37092391304347827","arts"
"PUV0891152","2.0","Gloria, Andrea","10","True","26622","11","True","False","False","0","Padova","IT","ita","Il territorio padovano illustrato","3.0","","0.0","0.875","0.0","history"
"PUV0913148","2.0","Boerio, Giuseppe","35","True","1360","67","True","False","False","0","Venezia","IT","ita","Dizionario del dialetto veneziano","2.0","1856.0","-0.006933744221879867","0.8441558441558441","-0.03910778487049682","history"
"PUV0952312","3.0","Cracco, Giorgio","1","True","30058","10","True","False","False","0","Vicenza","IT","ita","Cultura veneta e sua genesi storica","3.0","1985.0","0.0","0.625","-0.0625","history"
"PUV1069933","3.0","Raines, Dorit","45","True","20331","16","True","False","False","0","Venezia","IT","fre","Memorie. Classe di scienze morali, lettere ed arti","3.0","2006.0","0.1322033898305084","0.9322033898305084","-0.3830508474576272","history"
"PUV1136637","3.0","Baldo, Vittorio","7","True","24155","10","True","True","True","41","Como","IT","ita","Alunni, maestri e scuole in Venezia alla fine del 16. secolo","3.0","1977.0","0.045454545454545414","1.0","-0.5454545454545454","history"
"PUV1184106","3.0","Loenertz, Raymond Joseph","4","True","12357","11","True","False","False","0","Firenze","FR","fre","Les Ghisi, dynastes vénitiens dans l'archipel, 1207-1390","3.0","1975.0","0.375","1.0","-0.71875","history"
"PUVE000194","1.0","Sansovino, Francesco","22","True","17959","60","True","False","False","0","In Venetia","IT","ita","Venetia città nobilissima, et singolare, descritta in 14. libri da m. Francesco Sansouino. Nella quale si contengono tutte le guerre passate ... Con aggiunta di tutte le cose notabili della stessa città, fatte, & occorse dall'anno 1580 sino al presente 1663. Da d. Giustiniano Martinioni ... Doue vi sono poste quelle del Stringa; seruato però l'ordine del med. Sansouino ..","1.0","1663.0","-0.25936816502854243","0.48677248677248675","0.3218543627348658","architecture"
"PUVE003796","1.0","Venezia","23","True","17236","10","True","False","False","0","Venetiis","IT","lat","Novissimum statutorum ac Venetarum legum volumen, duabus in partibus divisum","1.0","1729.0","0.1428571428571429","1.0","-1.1428571428571428","history"
"PUVE005994","1.0","Zanetti, Girolamo Francesco","8","True","30661","15","True","False","False","0","Venezia","IT","ita","Dell'origine di alcune arti principali appresso i viniziani libri due[Girolamo Zanetti","3.0","1758.0","0.0","0.7567567567567568","0.0","arts"
"PUVE009028","1.0","Tentori, Cristoforo","17","True","28178","18","True","False","False","0","In Venezia","IT","ita","Della legislazione veneziana sulla preservazione della laguna dissertazione storico-filosofico-critica del sig. abate Cristoforo Tentori","3.0","1792.0","-0.29824561403508776","0.49122807017543857","0.06140350877192979","architecture"
"PUVE011140","2.0","Filiasi, Giacomo","11","True","29252","32","True","False","False","0","Padova","IT","ita","Memorie storiche de' Veneti primi e secondi di Jacopo Filiasi. Tomo 1.[-7","3.0","1811.0","-0.4572319861849985","0.484472049689441","0.48431885914826056","history"
"RAV0002005","3.0","","120","True","12135","33","True","True","True","331","Milano","IT","ita","Architettura e utopia nella Venezia del Cinquecento : Venezia, Palazzo Ducale, luglio-ottobre 1980","3.0","1980.0","-0.2981818181818182","0.52","0.2799465240641712","architecture"
"RAV0002951","3.0","Dorigo, Wladimiro","90","True","31810","24","True","False","False","0","Milano","IT","ita","Venezia origini : fondamenti, ipotesi, metodi","3.0","1983.0","-0.2094181373405556","0.6804123711340206","0.27869998252664685","architecture"
"RAV0006894","3.0","","54","True","27650","13","True","True","True","95","Venezia","IT","ita","Venezia e la difesa del Levante : da Lepanto a Candia 1570-1670","3.0","1986.0","0.5125858123569793","0.9473684210526315","-0.4954233409610985","history"
"RAV0014642","3.0","Romanelli, Giandomenico","58","True","12695","10","True","False","False","0","Venezia","IT","ita","Palazzo Grassi : storia, architettura, decorazioni dell'ultimo palazzo venezia no","3.0","1986.0","-0.2142857142857143","0.5","-0.4821428571428572","architecture"
"RAV0023945","3.0","Zorzi, Marino","93","True","37113","32","True","True","True","190","Milano","IT","ita","La Libreria di San Marco : libri, lettori, società nella Venezia dei Dogi","3.0","1987.0","0.002173013245033162","0.796875","-0.10228683774834435","history"
"RAV0024679","2.0","Fiocco, Giuseppe","29","True","20417","12","True","False","False","0","Verona","IT","ita","La pittura veneziana del Seicento e Settecento","3.0","1929.0","0.49678249678249686","0.972972972972973","-0.6795366795366795","arts"
"RAV0024694","3.0","catalogo a cura di Elena Bassi ... [et al.","87","True","32788","10","True","True","True","268","Venezia","IT","ita","Venezia nell'età di Canova, 1780-1830 : Venezia, Ala Napoleonica Museo Correr, ottobre-dicembre 1978","3.0","1978.0","-0.3717948717948718","0.46153846153846156","0.3696581196581197","architecture"
"RAV0037986","3.0","unter Mitarbeit von  Joachim Kramer und Urs Peschlow","19","True","28348","14","True","False","False","0","Wiesbaden","DE","ger","Corpus der Kapitelle der Kirche von San Marco zu Venedig","3.0","1981.0","-0.15322580645161288","0.75","0.13479262672811065","architecture"
"RAV0039059","3.0","Wilk, Sarah Blake","14","True","37330","12","True","False","False","0","New York","US","eng","The sculpture of Tullio Lombardo : studies in sources and meaning","3.0","1978.0","0.0","0.9032258064516129","0.09677419354838718","arts"
"RAV0039334","3.0","Nicol, Donald M","21","True","3258","20","True","True","True","161","Cambridge","GB","eng","Byzantium and Venice : a study in diplomatic and cultural relations","3.0","1988.0","0.05178069353327086","0.9381443298969072","-0.26628397375820057","history"
"RAV0040315","3.0","Cozzi, Gaetano","130","True","14626","12","True","False","False","0","Torino","IT","ita","Paolo Sarpi tra Venezia e l'Europa","3.0","1979.0","-0.13297297297297306","0.84","0.2659459459459459","history"
"RAV0046803","3.0","Longhi, Pietro","365","True","36473","11","True","False","False","0","Milano","IT","ita","L'opera completa di Pietro Longhi","1.0","1974.0","0.1527777777777778","0.7777777777777778","-0.4502314814814815","arts"
"RAV0046843","3.0","Tiepolo, Giambattista","459","True","22138","13","True","False","False","0","Milano","IT","ita","L'opera completa di Giambattista Tiepolo","3.0","1968.0","-0.10035842293906816","0.6774193548387096","-0.05675029868578252","arts"
"RAV0046866","3.0","Piazzetta, Giovanni Battista","232","True","19438","12","True","False","False","0","Milano","IT","ita","L'opera completa del Piazzetta","1.0","1982.0","0.03010752688172047","0.9333333333333333","-0.12580645161290327","arts"
"RAV0048534","3.0","Cozzi, Gaetano","140","True","21495","36","True","False","False","0","Torino","IT","ita","Repubblica di Venezia e Stati italiani : politica e giustizia dal secolo 16. al secolo 18","3.0","1982.0","0.2073356020151581","0.9957173447537473","-0.6471873972651425","history"
"RAV0050699","3.0","Arslan, Edoardo","83","True","2837","30","True","True","True","86","Milano","IT","ita","Venezia gotica : l'architettura civile gotica veneziana","3.0","1970.0","-0.09095418630195229","0.8143712574850299","0.14160436523402897","architecture"
"RAV0050980","3.0","Fondazione scientifica Querini Stampalia","79","True","36947","18","True","True","True","138","Vicenza","IT","ita","Catalogo della pinacoteca della Fondazione scientifica Querini Stampalia","2.0","1979.0","-0.042264344262295084","0.859375","0.2772797131147541","arts"
"RAV0051690","3.0","a cura di Terisio Pignatti","59","True","4624","36","True","False","False","0","Milano","IT","ita","Le scuole di Venezia","3.0","1981.0","-0.12936142198815004","0.5645161290322581","0.207044107965767","history"
"RAV0053746","3.0","Tafuri, Manfredo","30","True","16068","22","True","False","False","0","Padova","IT","ita","Jacopo Sansovino e l'architettura del '500 a Venezia","3.0","1972.0","0.0","0.5373134328358209","0.12686567164179108","architecture"
"RAV0054876","2.0","Bettini, Sergio","49","True","34375","12","True","False","False","0","Bergamo","IT","ita","Mosaici antichi di San Marco a Venezia","3.0","1944.0","0.37777777777777777","0.7777777777777778","-0.6148148148148148","arts"
"RAV0057800","3.0","Canova, Antonio","268","True","37178","11","True","False","False","0","Milano","IT","ita","L'opera completa del Canova","3.0","1976.0","0.20123839009287925","0.7894736842105263","0.12383900928792568","arts"
"RAV0075111","2.0","Angelini, Luigi","41","True","9896","10","True","False","False","0","Milano","IT","ita","Le opere in Venezia di Mauro Codussi","3.0","1945.0","-0.1853146853146853","0.7692307692307693","0.3618881118881119","architecture"
"RAV0076196","3.0","Camerini, Paolo","63","True","21086","10","True","False","False","0","Firenze","IT","ita","Annali dei Giunti","2.0","","0.5714285714285714","1.0","-0.6904761904761905","history"
"RAV0078893","3.0","Zorzi, Alvise","156","True","37565","25","True","False","False","0","Roma","IT","ita","Venezia austriaca : 1798-1866","3.0","1985.0","-0.043186460461044685","0.8695652173913043","0.08024511234315734","history"
"RAV0078952","3.0","Zorzi, Alvise","26","True","12918","14","True","False","False","0","Vicenza","IT","ita","Venezia scomparsa","3.0","1972.0","0.03089244851258588","0.9782608695652174","-0.16533180778032042","architecture"
"RAV0079698","3.0","Brusatin, Manlio","13","True","17278","13","True","False","False","0","Torino","IT","ita","Venezia nel Settecento : stato, architettura, territorio","3.0","1980.0","-0.01985111662531025","0.9032258064516129","0.11579818031430938","architecture"
"RAV0081820","3.0","Barral i Altet, Xavier","13","True","24190","10","True","False","False","0","Paris","IT","ita","Les mosaiques de pavement medievales de Venise, Murano, Torcello","3.0","1985.0","0.3375","0.9375","-0.125","architecture"
"RAV0082666","3.0","Berengo, Marino","99","True","12619","13","True","False","False","0","Torino","IT","ita","Nobili e mercanti nella Lucca del Cinquecento","3.0","1965.0","0.21052631578947367","1.0","-0.5842105263157895","history"
"RAV0085562","3.0","Bouwsma, William J","123","True","25178","10","True","True","True","197","Bologna","IT","ita","Venezia e la difesa della liberta repubblicana : i valori del Rinascimento nell'eta della Controriforma","3.0","1977.0","0.6212121212121213","0.9545454545454546","-0.792929292929293","history"
"RAV0092065","3.0","Caizzi, Bruno","124","True","2417","20","True","False","False","0","Milano","IT","ita","Industria e commercio della Repubblica veneta nel 18. secolo","3.0","1965.0","0.32525629077353213","0.9459459459459459","-0.41138552345448903","history"
"RAV0095868","3.0","Maranini, Giuseppe","136","True","14612","12","True","False","False","0","Firenze","IT","ita","La costituzione di Venezia","3.0","","0.16000000000000003","1.0","-0.7","history"
"RAV0100275","3.0","a cura di Vittore Branca","118","True","33938","23","True","False","False","0","Firenze","IT","ita","Storia della civiltà veneziana","3.0","1979.0","0.05838509316770191","0.9714285714285714","-0.21413043478260868","history"
"RAV0120372","3.0","Haskell, Francis","69","True","5741","11","True","False","False","0","Firenze","IT","ita","Mecenati e pittori : studio sui rapporti tra arte e società italiana nell'età barocca","3.0","1985.0","0.2894736842105263","0.7894736842105263","0.047368421052631504","arts"
"RAV0125841","2.0","Pastorello, Ester","55","True","29063","18","True","False","False","0","Firenze","IT","ita","Tipografi, editori, librai a Venezia nel secolo 16","3.0","1924.0","0.1114599686028257","0.8461538461538461","-0.015070643642072223","history"
"RAV0129033","3.0","Favaro, Elena","40","True","4911","27","True","True","True","39","Firenze","IT","ita","L'Arte dei pittori in Venezia e i suoi statuti","3.0","1975.0","0.1764976958525345","0.9193548387096774","-0.44062980030721965","arts"
"RAV0139043","3.0","Istituzioni di Ricovero e di Educazione, Venezia","41","True","12756","15","True","False","False","0","Venezia","IT","ita","Arte e musica all'Ospedaletto : schede d'archivio sull'attivita musicale degli ospedali dei derelitti e dei mendicanti di Venezia (sec. 16.-18","2.0","1978.0","-0.13144590495449948","0.6511627906976745","0.4383215369059656","history"
"RAV0148743","3.0","Carile, Antonio","80","True","30074","40","True","False","False","0","Bologna","IT","ita","Le origini di Venezia","3.0","","0.011174636174636099","0.7804054054054054","0.1287955465587044","history"
"RAV0149137","3.0","Pullan, Brian","228","True","17552","42","True","False","False","0","Roma","IT","ita","La politica sociale della Repubblica di Venezia, 1500-1620","3.0","1982.0","0.2083324743861963","0.9832402234636871","-0.45824486177822676","history"
"RAV0151276","2.0","compilata da letterati italiani di ogni provincia e pubblicata per cura del professore Emilio De Tipaldo","51","True","12853","17","True","False","False","0","Venezia","IT","ita","Biografia degli italiani illustri nelle scienze, lettere ed arti del secolo 18., e de' contemporanei","2.0","1834.0","0.029761904761904767","0.8333333333333334","0.027116402116402205","history"
"RAV0173007","3.0","Brunello, Franco","164","True","20744","21","True","True","True","154","Vicenza","IT","ita","Arti e mestieri a Venezia nel Medioevo e nel Rinascimento","3.0","1981.0","0.2861842105263158","0.7236842105263158","0.319078947368421","history"
